CUST_CONCEPT_ID,CONCEPT_NAME,CONCEPT_NAME_KEY,CONCEPT_DESC,CONCEPT_TYPE_FLAG,CONCEPT_RELTN,EXPIRE_LOOKAHEAD,EXPIRE_ON_DISCHARGE,MULTIPLE_ENTRY_IND,UPDT_ID,UPDT_DT_TM,UPDT_CNT,UPDT_APPLCTX,USER,REST
434232529,Antibiotic Greater than 48 hours - Cefepime Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSCEFEPIMENOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - Cefepime,2,{ANTIBIOTICGREATERTHAN48HOURSCEFEPIME} AND {ASPTIMEOUTOPTOUTCEFEPIME}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434233368,Antibiotic Greater than 48 hours - Ceftazidime-avibactam,ANTIBIOTICGREATERTHAN48HOURSCEFTAZIDIMEAVIBACTAM,Patients with an active antibiotic order for greater than 48 hours - Ceftazidime-avibactam,2,{CEFTAZIDIMEAVIBACTAMIVORDER}.COUNT > 0 AND {CEFTAZIDIMEAVIBACTAMIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434235316,Antibiotic Greater than 48 hours - Doxycycline,ANTIBIOTICGREATERTHAN48HOURSDOXYCYCLINE,Patients with an active antibiotic order for greater than 48 hours - Doxycycline,2,{DOXYCYCLINEIVORDER}.COUNT > 0 AND {DOXYCYCLINEIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434237972,Antibiotic Greater than 48 hours - Just meropenem,ANTIBIOTICGREATERTHAN48HOURSJUSTMEROPENEM,Patients with a single active antibiotic order for greater than 48 hours - meropenem,2,{ANTIBIOTICGREATERTHAN48HOURSMEROPENEMNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434238144,Antibiotic Greater than 48 hours - Just meropenem-vaborbactam,ANTIBIOTICGREATERTHAN48HOURSJUSTMEROPENEMVABORBACTAM,Patients with a single active antibiotic order for greater than 48 hours - meropenem-vaborbactam,2,{ANTIBIOTICGREATERTHAN48HOURSMEROPENEMVABORNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434241113,Antibiotic Greater than 48 hours - Rifampin,ANTIBIOTICGREATERTHAN48HOURSRIFAMPIN,Patients with an active antibiotic order for greater than 48 hours - Rifampin,2,{RIFAMPINIVORDER}.COUNT > 0 AND {RIFAMPINIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434241638,Antibiotic Greater than 48 hours - Voriconazole,ANTIBIOTICGREATERTHAN48HOURSVORICONAZOLE,Patients with an active antibiotic order for greater than 48 hours - Voriconazole,2,{VORICONAZOLEIVORDER}.COUNT > 0 AND {VORICONAZOLEIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434242865,Anticoag - argatroban active or dc,ANTICOAGARGATROBANACTIVEORDC,Patients with either an active or recently discon tinued order for argatroban,2,{ARGATROBANORDERACTIVE}.COUNT > 0 OR {ARGATROBANORDERDISCONTINUED}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434243015,Anticoag Contraindications - Anticoagulant and Epidural,ANTICOAGCONTRAINDICATIONSANTICOAGULANTANDEPIDURAL,Patients with an active order with a route of epidural and an active anticoagulant order contradicated in conjunction with epidurals,2,{ANTICOAGEPIDURALCONTRAINDICATIONS} AND {EPIDURALMEDICATION}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434243465,Anticoag Contraindications - Low Platelets Not Reviewed,ANTICOAGCONTRAINDICATIONSLOWPLATELETSNOTREVIEWED,Patients with a low platelet count while on qualifying Anticoagulants which has not been reviewed,2,({HEPARINORDERNONSUBQACTIVE}.COUNT > 0 OR {ENOXAPARINACTIVETHERAPUTICORDER}.COUNT > 0 OR {ENOXAPARINORDERPROPHYLACTICACTIVE}.COUNT > 0 OR {HEPARINORDERSUBQACTIVE}.COUNT > 0) AND {ANTICOAGLOWPLATELETS}.COUNT > 0 AND {ANTICOAGREVIEWLOWPLATELET}.COUNT = 0,,0,0,28148754,  01/06/21,2,169826271,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434243900,Anticoag Contraindications - Supratherapeutic INR on Warfarin Not Reviewed,ANTICOAGCONTRAINDICATIONSSUPRATHERAPEUTICINRONWARFARINNOTREVIEWED,Patients with a Supratherapeutic INR while on warfarin that has not yet beeen reviewed,2,{ANTICOAGSUPRATHERAPEUTICINRGREATERTHAN4ONWARFARIN} AND NOT {ANTICOAGREVIEWSUPRATHERAPEUTICINRONWARFARIN}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434244250,Anticoag - dabigatran active or dc,ANTICOAGDABIGATRANACTIVEORDC,Patients with either an active or recently discon tinued order for dabigatran,2,{DABIGATRANORDERACTIVE}.COUNT > 0 OR {DABIGATRANORDERDISCONTINUED}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434245447,Anticoag - Duplicate Anticoagulant Therapy Contraindications,ANTICOAGDUPLICATEANTICOAGULANTTHERAPYCONTRAINDICATIONS,Patients with an active order for aspirin with a dose greater than 81mg AND 1 active anticoagulant order during their current encounter,2,{ANTICOAGACTIVEANTICOAGULANT} AND {ASPIRINORDERNONPROPHYLACTICDOSE}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434245672,Anticoag - Duplicate Therapy Contraindication Not Reviewed,ANTICOAGDUPLICATETHERAPYCONTRAINDICATIONNOTREVIEWED,Patients with a anticoagulant duplicate therapy contraindication that have not been reviewed,2,{ANTICOAGDUPLICATEANTICOAGULANTTHERAPYCONTRAINDICATIONS} AND NOT {ANTICOAGREVIEWANTICOAGULANTDUPLICATETHERAPY}.COUNT > 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434246554,Antibiotic Greater than 48 hours - ertapenem Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSERTAPENEMNOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - ertapenem,2,{ANTIBIOTICGREATERTHAN48HOURSERTAPENEM} AND {ASPTIMEOUTOPTOUTERTAPENEM}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434246742,Antibiotic Greater than 48 hours - levofloxacin Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSLEVOFLOXACINNOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - levofloxacin,2,{ANTIBIOTICGREATERTHAN48HOURSLEVOFLOXACIN} AND {ASPTIMEOUTOPTOUTLEVOFLOXACIN}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
436444719,Adult Post PAT Assessment Complete,ADULTPOSTPATASSESSMENTCOMPLETE,Status of Adult Post PAT Assessment order = Completed,1,,,1,0,27748885,  05/12/20,0,1355090357,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
442972063,clipboard,CLIPBOARD,An encounter with a patient provided clipboard available.,1,,,1,0,30365432,  05/26/20,0,1409199695,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
443076701,Linezolid PO Order,LINEZOLIDPOORDER,Patients with an active order for PO Linezolid,1,,,1,0,28148754,  05/26/20,0,1410043077,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
453927553,Admission Order - Outpatient,ADMISSIONORDEROUTPATIENT,Patient with Admission Order Status of Outpatient in a Bed,2,{ADMISSIONORDER}.COUNT > 0 AND {ADMISSIONORDER}.VALUE = 'Outpatient in a Bed',,0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
453946430,Encounter Type and Admission Order - Inpatient Status Mismatch,ENCOUNTERTYPEANDADMISSIONORDERINPATIENTSTATUSMISMATCH,Patients with an Inpatient Admission order Not Matching Encounter Type,2,{ENCOUNTERTYPEINPATIENT} AND NOT {ADMISSIONORDERIP},,0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
453947374,Encounter Type and Admission Order -  Outpatient in a Bed Mismatch,ENCOUNTERTYPEANDADMISSIONORDEROUTPATIENTINABEDMISMATCH,Patients with Outpatient in a Bed Admission order Not Matching Encounter Type,2,{ENCOUNTERTYPEOUTPATIENTINABED} AND NOT {ADMISSIONORDEROUTPATIENT},,0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
453987264,Encounter Type - ER to IP in Last 24 Hours,ENCOUNTERTYPEERTOIPINLAST24HOURS,Patients who transferred from an Emergency encounter to an Inpatient Encounter within the last 24 hours,1,,"24,H",0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
453990366,Encounter Type - IP to Obs,ENCOUNTERTYPEIPTOOBS,Patients who transferred from an Inpatient Encounter to Observation Encounter,1,,,1,0,28927549,  06/16/20,1,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434230880,IV Medication Orders - Only  Moxifloxacin,IVMEDICATIONORDERSONLYMOXIFLOXACIN,Patients with only the single IV to PO conversion qualification of  - Moxifloxacin,2,NOT {IVMEDICATIONORDERSMULTI} AND {MOXIFLOXACINIVORDER}.COUNT > 0 AND {IVTOPOELIGABILITY},,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434233566,IV to PO Exclusions - antibiotic meds,IVTOPOEXCLUSIONSANTIBIOTICMEDS,Patients who have one or more criteria making them ineligable for consideration for IV to PO conversion of antibiotic meds,2,{IVTOPOEXCLUSIONSNONANTIBIOTICMEDS} OR {IVTOPOEXCLUSIONSVITALS} OR {LOWWBC}.COUNT > 0 OR {IVTOPOEXCLUSIONSDIAGNOSIS} OR {IVTOPOEXCLUSIONSLOWANC},,0,0,747930,  05/27/20,1,1414113692,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434234027,IV to PO Exclusions - Low ANC,IVTOPOEXCLUSIONSLOWANC,Patients whose last docuemnted ANC during the current encounter is too low for consideration for IV to PO med conversion,2,{ANCLABRESULT}.COUNT > 0 AND cnvtint({ANCLABRESULT}.VALUE) < 1,,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434234704,Antibiotic Greater than 48 hours - Clindamycin,ANTIBIOTICGREATERTHAN48HOURSCLINDAMYCIN,Patients with an active antibiotic order for greater than 48 hours - Clindamycin,2,({CLINDAMYCINIVORDER}.COUNT > 0 AND {CLINDAMYCINIVORDER}.AGE > 2880) OR ({CLINDAMYCINPOORDER}.COUNT > 0 AND {CLINDAMYCINPOORDER}.AGE > 2880),,0,0,747930,  05/26/20,1,1409717120,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434234733,IV to PO Exclussions - Vasopressor Infustion,IVTOPOEXCLUSSIONSVASOPRESSORINFUSTION,Patients with one or more active vasopressor iv orders excluding them from consideration for IV to PO med conversioin,2,{NOREPINEPHRINEIVORDER}.COUNT > 0 OR {EPINEPHRINEIVORDER}.COUNT > 0 OR {DOPAMINEIVORDER}.COUNT > 0 OR {DOBUTAMINEIVORDER}.COUNT > 0  OR {PHENYLEPHRINEIVORDER}.COUNT > 0,,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434235008,Antibiotic Greater than 48 hours - Daptomycin,ANTIBIOTICGREATERTHAN48HOURSDAPTOMYCIN,Patients with an active antibiotic order for greater than 48 hours - Daptomycin,2,{DAPTOMYCINIVORDER}.COUNT > 0 AND {DAPTOMYCINIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434236656,Antibiotic Greater than 48 hours - Just ciprofloxacin,ANTIBIOTICGREATERTHAN48HOURSJUSTCIPROFLOXACIN,Patients with a single active antibiotic order for greater than 48 hours - ciprofloxacin,2,{ANTIBIOTICGREATERTHAN48HOURSCIPROFLOXACINNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434236844,Antibiotic Greater than 48 hours - Just clindamycin,ANTIBIOTICGREATERTHAN48HOURSJUSTCLINDAMYCIN,Patients with a single active antibiotic order for greater than 48 hours - clindamycin,2,{ANTIBIOTICGREATERTHAN48HOURSCLINDAMYCINNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434237107,Antibiotic Greater than 48 hours - Just daptomycin,ANTIBIOTICGREATERTHAN48HOURSJUSTDAPTOMYCIN,Patients with a single active antibiotic order for greater than 48 hours - daptomycin,2,{ANTIBIOTICGREATERTHAN48HOURSDAPTOMYCINNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434247385,Antibiotic Greater than 48 hours - meropenem-vabor Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSMEROPENEMVABORNOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - meropenem-vabor,2,{ANTIBIOTICGREATERTHAN48HOURSMEROPENEMVABORBACTAM} AND {ASPTIMEOUTOPTOUTMEROPENEMVABOR}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434247917,Antibiotic Greater than 48 hours - vancomycin Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSVANCOMYCINNOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - vancomycin,2,{ANTIBIOTICGREATERTHAN48HOURSVANCOMYCIN} AND {ASPTIMEOUTOPTOUTVANCOMYCIN}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
436425043,AUDIT-C Complete,AUDITCCOMPLETE,Patients with a completed AUDIT-C,1,,,1,0,29025474,  05/12/20,0,1354384891,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
436444506,Adult Post PAT Assessment,ADULTPOSTPATASSESSMENT,Status of Adult Post PAT Assessment order,1,,,1,0,27748885,  05/12/20,0,1355090357,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
436444931,Adult Post PAT Assessment Triggered,ADULTPOSTPATASSESSMENTTRIGGERED,Status of Adult Post PAT Assessment order = Ordered or Completed,2,({ADULTPOSTPATASSESSMENT}.count + {ADULTPOSTPATASSESSMENTCOMPLETE}.count) > 0,,0,0,27748885,  05/12/20,0,1355090357,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
443033007,Heparin Drip,HEPARINDRIP,Patient has a heaprin drip that has been adminsitered,1,,,1,0,29478950,  05/26/20,0,1409708723,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
443033338,Heparin Monitoring,HEPARINMONITORING,Patient has an active lab order for heparin monitoring,1,,,1,0,29478950,  07/23/20,2,1651807372,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
447887675,Multiple Central Line and Midline - Line Days,MULTIPLECENTRALLINEANDMIDLINELINEDAYS,Patients with a documented Central Line and documented Midline for Line Day count,2,{CENTRALLINEDOCUMENTED}.COUNT > 0 AND {MIDLINEDOCUMENTATION}.COUNT > 0,,0,0,26977162,  06/04/20,2,1449537256,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
454079434,Case Management Referral Ordered,CASEMANAGEMENTREFERRALORDERED,Patients with Case Management Referral Ordered,1,,,1,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
454081007,Case Management Consult - Not Completed,CASEMANAGEMENTCONSULTNOTCOMPLETED,Consult to Case Management Order Not Completed,2,{CASEMANAGEMENTCONSULTORDERED}.COUNT = 0,,0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
454190533,Care Management - No Interqual Review,CAREMANAGEMENTNOINTERQUALREVIEW,Patient has No Interqual Review,2, {CAREMANAGEMENTINTERQUALREVIEWDONE}.COUNT = 0,,0,0,28927549,  06/16/20,0,1498723206,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
454261923,No PCP Documented,NOPCPDOCUMENTED,"Patient has no PCP document as a PCP, does not have an active not completes order to update PCP",2,{PCPASNOPCP}.count > 0 AND NOT {ACTIVEUPDATEPCPORDER}.count > 0 AND NOT {COMPLETEDUPDATEPCPORDER}.count > 0,,0,0,28304281,  10/05/21,1,1825941662,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
466029236,COVID-19 Resolved,COVID19RESOLVED,Patients with documentation COVID-19 has been resolved,1,,,1,0,26977162,  07/07/20,0,1582837589,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
475128718,Documented Date Time of Birth: and no Delivery Provider,DOCUMENTEDDATETIMEOFBIRTHANDNODELIVERYPROVIDER,"Patient's with a documented Date, Time of Birth: (Maternal) clinical event on the current encounter and no Delivery Provider documented",2,{DOCUMENTEDDATETIMEOFBIRTHMATERNAL}.COUNT > 0 AND {DELIVERYPROVIDERDOCUMENTED}.COUNT = 0,,0,0,29244900,  07/22/20,0,1645587771,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
482240710,TELE - Telemetry Box Number,TELETELEMETRYBOXNUMBER,An encounter with documentation of a telemetry box number.,1,,,1,0,30365432,  08/03/20,0,1694436304,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
482242022,TELE - Tele Order with Outdated Box Number,TELETELEORDERWITHOUTDATEDBOXNUMBER,"An encounter with a tele order and documented tele box number over 12 hours,",2,{TELEACTIVEPROTOCOLORDER}.COUNT > 0 AND {TELETELEMETRYBOXNUMBER}.AGE > 720,,0,0,30365432,  08/11/20,2,1726856969,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486912230,BP Documented Arterial Line Insertion,BPDOCUMENTEDARTERIALLINEINSERTION,Procedure Type documented as Arterial Line insertion as indicated by completion of Arterial Line insertion order,1,,"1,H",1,0,26807360,  06/03/21,2,990608875,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486912452,BP Documented Bone Marrow Aspirations,BPDOCUMENTEDBONEMARROWASPIRATIONS,Bedside Procedure Type documented as Bone Marrow Aspirations,1,,"1,H",1,0,26807360,  08/11/20,1,1726517133,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486912742,BP Documented Central Venous Catheter Insertion,BPDOCUMENTEDCENTRALVENOUSCATHETERINSERTION,Procedure Type documented as Central Venous Catheter insertion as indicated by completion of Central Venous Catheter insertion order,1,,"1,H",1,0,26807360,  06/03/21,2,990608875,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486914635,BP Documented PICC Line Insertion,BPDOCUMENTEDPICCLINEINSERTION,Procedure Type documented as PICC Line Insertion as indicated by completion of Peripherally Inserted Central Catheter Insertion order,1,,"1,H",1,0,26807360,  06/03/21,2,990608875,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
486915140,BP Documented Thoracentesis,BPDOCUMENTEDTHORACENTESIS,Procedure Type documented as Thoracentesis,1,,"1,H",1,0,26807360,  06/03/21,2,990608875,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434230088,IV Medication Orders - Only  Metoclopramide,IVMEDICATIONORDERSONLYMETOCLOPRAMIDE,Patients with only the single IV to PO conversion qualification of  - Metoclopramide,2,NOT {IVMEDICATIONORDERSMULTI} AND {METOCLOPRAMIDEIVORDER}.COUNT > 0 AND {IVTOPOELIGABILITY},,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434230570,IV Medication Orders - Only  Metronidazole,IVMEDICATIONORDERSONLYMETRONIDAZOLE,Patients with only the single IV to PO conversion qualification of  - Metronidazole,2,NOT {IVMEDICATIONORDERSMULTI} AND {ANTIBIOTICGREATERTHAN48HOURSMETRONIDAZOLE} AND {IVTOPOELIGABILITY},,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434232363,Antibiotic Greater than 48 hours - Cefepime,ANTIBIOTICGREATERTHAN48HOURSCEFEPIME,Patients with an active antibiotic order for greater than 48 hours - Cefepime,2,{CEFEPIMEIVORDER}.COUNT > 0 AND {CEFEPIMEIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434232456,IV to PO Criteria - nonantibiotic,IVTOPOCRITERIANONANTIBIOTIC,Patients with criteria for converting non antibiotic IV meds to PO routes,2,{ACTIVEENTERALTUBEFEEDORDER}.COUNT > 0 OR {ACTIVEDIETORDERALLOWINGPOMEDS} OR {ACTIVENONPRNPOMEDORDER}.COUNT > 0,,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434232963,Antibiotic Greater than 48 hours - Ceftazidime,ANTIBIOTICGREATERTHAN48HOURSCEFTAZIDIME,Patients with an active antibiotic order for greater than 48 hours - Ceftazidime,2,{CEFTAZIDIMEIVORDER}.COUNT > 0 AND {CEFTAZIDIMEIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434233030,IV to PO Eligability - Antibiotic,IVTOPOELIGABILITYANTIBIOTIC,Patients who are eligable for IV to PO conversion of antibiotic meds,2,{IVTOPOMEDSELIGABLEFORCONVERSIONANTIBIOTIC} AND {IVTOPOCRITERIANONANTIBIOTIC} AND NOT {IVTOPOEXCLUSIONSANTIBIOTICMEDS},,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434233855,IV to PO Exclusions - Diagnosis,IVTOPOEXCLUSIONSDIAGNOSIS,Patients with one or more active diagnosis excluding them from consideration for IV to PO med conversioin,2,{OSTEOMYELITISDX}.COUNT > 0 OR {MENINGITISDX}.COUNT > 0 OR {ENDOCARDITISDX}.COUNT > 0 OR {MALABSORPTIONDX}.COUNT > 0,,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434233948,Antibiotic Greater than 48 hours - Ceftazidime Not Reviewed,ANTIBIOTICGREATERTHAN48HOURSCEFTAZIDIMENOTREVIEWED,Patients with an active antibiotic order for more than 48 hours that has not yet been reviewed - Ceftazidime,2,{ANTIBIOTICGREATERTHAN48HOURSCEFTAZIDIME} AND {ASPTIMEOUTOPTOUTCEFTAZIDIME}.COUNT = 0,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434234239,IV to PO Exclusions - nonantibiotic meds,IVTOPOEXCLUSIONSNONANTIBIOTICMEDS,Patients who have one or more criteria making them ineligable for consideration for IV to PO conversion of non antibiotic meds,2,({POMEDEXCLUSIONDIETORDER} AND {ACTIVEENTERALTUBEFEEDORDER}.COUNT = 0) OR {ACTIVETPNORDER}.COUNT > 0,,0,0,30825554,  06/08/23,7,546733965,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434234473,IV to PO Exclusions - Vitals,IVTOPOEXCLUSIONSVITALS,Patients with documented vital signs excluding them from consideration for IV to PO med conversion,2,{ELEVATEDWBCCOUNT}.COUNT > 0 OR {FEBRILE}.COUNT > 0 OR {LOWSYSTOLICBLOODPRESSURE}.COUNT > 0,,0,0,28148754,  12/18/20,1,95149732,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434235817,SRA Lab Value - Negative,SRALABVALUENEGATIVE,Patients with a negative SRA result,2,"{SRALABVALUE}.COUNT > 0 AND {SRALABVALUE}.VALUE = ""Negative""",,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434236010,SRA Lab Value - Positive,SRALABVALUEPOSITIVE,Patients with a positive SRA result,2,"{SRALABVALUE}.COUNT > 0 AND {SRALABVALUE}.VALUE = ""Positive""",,0,0,747930,  05/07/20,0,1337441438,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434237237,Antibiotic Greater than 48 hours - Just ertapenem,ANTIBIOTICGREATERTHAN48HOURSJUSTERTAPENEM,Patients with a single active antibiotic order for greater than 48 hours - ertapenem,2,{ANTIBIOTICGREATERTHAN48HOURSERTAPENEMNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434237662,Antibiotic Greater than 48 hours - Just levofloxacin,ANTIBIOTICGREATERTHAN48HOURSJUSTLEVOFLOXACIN,Patients with a single active antibiotic order for greater than 48 hours - levofloxacin,2,{ANTIBIOTICGREATERTHAN48HOURSLEVOFLOXACINNOTREVIEWED} AND NOT {ANTIBIOTICGREATERTHAN48HOURSMULTIMEDS},,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434239029,Antibiotic Greater than 48 hours - Linezolid,ANTIBIOTICGREATERTHAN48HOURSLINEZOLID,Patients with an active antibiotic order for greater than 48 hours - Linezolid,2,({LINEZOLIDIVORDER}.COUNT > 0 AND {LINEZOLIDIVORDER}.AGE > 2880) OR ({LINEZOLIDPOORDER}.COUNT > 0 AND {LINEZOLIDPOORDER}.AGE > 2880),,0,0,747930,  05/26/20,1,1409717120,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
434240893,Antibiotic Greater than 48 hours - Piperacillin-tazobactam,ANTIBIOTICGREATERTHAN48HOURSPIPERACILLINTAZOBACTAM,Patients with an active antibiotic order for greater than 48 hours - Piperacillin-tazobactam,2,{PIPERACILLINTAZOBACTAMIVORDER}.COUNT > 0 AND {PIPERACILLINTAZOBACTAMIVORDER}.AGE > 2880,,0,0,28148754,  05/07/20,0,1337471525,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
